Id,Speed,RPM,Engine Load,gear_labels
732646,26,1887,54,4th gear
732629,26,1887,54,4th gear
732651,26,1887,54,4th gear
732650,27,1226,27,2nd gear
732645,27,1226,27,2nd gear
732628,27,1226,27,2nd gear
732644,27,1234,41,2nd gear
732649,27,1234,41,2nd gear
732624,27,1234,41,2nd gear
732623,27,1215,14,2nd gear
732643,27,1215,14,2nd gear
732648,27,1215,14,2nd gear
732647,24,1091,43,2nd gear
732642,24,1091,43,2nd gear
732699,22,970,30,1st gear
732684,22,970,30,1st gear
732683,17,1011,20,1st gear
732698,17,1011,20,1st gear
732697,12,920,97,1st gear
732682,12,920,97,1st gear
732696,18,1243,43,2nd gear
732706,23,1608,43,3rd gear
732705,24,1663,24,3rd gear
732704,26,1822,44,4th gear
732702,28,1668,1,3rd gear
732701,27,1214,12,2nd gear
732717,20,867,38,1st gear
732716,13,996,49,1st gear
728426,14,1033,41,1st gear
728424,16,1099,70,2nd gear
728423,21,1480,44,3rd gear
728422,25,1753,7,4th gear
728448,19,1398,20,2nd gear
728447,20,1390,8,2nd gear
728446,15,1000,0,1st gear
732715,6,878,37,1st gear
732714,10,1330,52,2nd gear
732713,15,885,35,1st gear
732712,12,868,45,1st gear
732764,13,906,46,1st gear
732759,13,906,46,1st gear
732763,12,883,60,1st gear
732758,12,883,60,1st gear
732757,14,949,47,1st gear
732762,14,949,47,1st gear
732756,13,893,53,1st gear
732761,13,893,53,1st gear
732760,14,945,37,1st gear
732775,14,968,52,1st gear
732774,13,965,42,1st gear
732773,16,1102,61,2nd gear
732772,13,918,39,1st gear
732771,11,893,29,1st gear
732819,4,892,42,1st gear
732804,4,892,42,1st gear
732802,7,970,42,1st gear
732818,7,970,42,1st gear
732801,5,898,40,1st gear
732817,5,898,40,1st gear
732800,8,880,83,1st gear
732816,8,880,83,1st gear
732799,7,930,51,1st gear
732815,7,930,51,1st gear
732895,9,1091,35,2nd gear
732904,9,1091,35,2nd gear
732903,12,1461,24,3rd gear
732894,12,1461,24,3rd gear
732902,15,1636,31,3rd gear
732893,15,1636,31,3rd gear
732892,15,951,40,1st gear
732901,15,951,40,1st gear
732899,16,1033,49,1st gear
732921,16,1033,14,1st gear
732920,16,1131,35,2nd gear
732919,16,968,11,1st gear
732918,13,914,58,1st gear
732917,17,1203,70,2nd gear
733198,21,1501,26,3rd gear
732976,21,1501,26,3rd gear
733158,21,1501,26,3rd gear
733157,22,1578,27,3rd gear
733197,22,1578,27,3rd gear
732975,22,1578,27,3rd gear
733196,22,1550,12,3rd gear
732974,22,1550,12,3rd gear
733156,22,1550,12,3rd gear
733195,16,1110,0,2nd gear
733155,16,1110,0,2nd gear
732973,16,1110,0,2nd gear
733194,14,967,72,1st gear
732970,14,967,72,1st gear
733375,17,1208,45,2nd gear
733374,18,1246,8,2nd gear
733373,10,854,36,1st gear
733372,7,914,42,1st gear
733371,8,959,43,1st gear
733420,7,889,14,1st gear
733518,7,889,14,1st gear
733517,4,841,61,1st gear
733419,4,841,61,1st gear
733418,13,1731,46,4th gear
733516,13,1731,46,4th gear
733515,18,1272,44,2nd gear
733417,18,1272,44,2nd gear
733514,19,1318,6,2nd gear
733416,19,1318,6,2nd gear
733563,15,1129,47,2nd gear
733562,21,1489,31,3rd gear
728570,20,1408,0,3rd gear
728569,19,1337,7,2nd gear
728568,15,1041,3,1st gear
728567,15,1027,41,1st gear
728566,18,1272,31,2nd gear
733561,19,1426,29,3rd gear
733560,22,1579,22,3rd gear
733559,21,1464,6,3rd gear
734484,17,1196,22,2nd gear
733917,17,1196,22,2nd gear
733984,17,1196,22,2nd gear
733912,17,1196,22,2nd gear
733916,17,1159,10,2nd gear
733908,17,1159,10,2nd gear
733983,17,1159,10,2nd gear
734483,17,1159,10,2nd gear
734482,14,1000,43,1st gear
733906,14,1000,43,1st gear
733915,14,1000,43,1st gear
733982,14,1000,43,1st gear
734481,18,1243,48,2nd gear
733914,18,1243,48,2nd gear
733905,18,1243,48,2nd gear
728606,18,1243,48,2nd gear
733981,18,1243,48,2nd gear
734555,16,1138,14,2nd gear
728605,16,1138,14,2nd gear
734608,16,1138,14,2nd gear
733980,16,1138,14,2nd gear
733913,16,1138,14,2nd gear
733904,16,1138,14,2nd gear
734554,16,1154,38,2nd gear
728604,16,1154,38,2nd gear
734607,16,1154,38,2nd gear
734553,18,1261,37,2nd gear
728603,18,1261,37,2nd gear
734606,18,1261,37,2nd gear
734552,17,1220,25,2nd gear
734605,17,1220,25,2nd gear
728602,17,1220,25,2nd gear
728618,21,1481,42,3rd gear
728617,23,1635,8,3rd gear
728616,18,1281,8,2nd gear
728615,21,1492,40,3rd gear
728614,27,1915,33,4th gear
728630,29,1304,68,2nd gear
728629,33,1482,26,3rd gear
728628,34,1533,44,3rd gear
728627,35,1568,34,3rd gear
728636,34,1522,21,3rd gear
728635,34,1553,19,3rd gear
728634,34,1553,28,3rd gear
728633,35,1600,27,3rd gear
728660,35,1157,27,2nd gear
728659,37,1183,46,2nd gear
728658,36,1169,2,2nd gear
728657,35,1088,12,2nd gear
728656,35,1088,12,2nd gear
728666,35,1119,38,2nd gear
728665,35,1119,34,2nd gear
728664,35,3,23,reverse gear
728663,39,1318,33,2nd gear
728662,42,1347,49,2nd gear
728684,42,1386,14,2nd gear
728683,44,1427,40,3rd gear
728682,46,1472,36,3rd gear
728681,45,1474,50,3rd gear
728680,45,1455,39,3rd gear
734551,44,1416,33,3rd gear
728696,44,1416,33,3rd gear
734604,44,1416,33,3rd gear
735041,41,1329,13,2nd gear
734672,41,1329,13,2nd gear
728695,41,1329,13,2nd gear
734671,42,1348,41,2nd gear
735040,42,1348,41,2nd gear
728694,42,1348,41,2nd gear
735239,40,1303,0,2nd gear
734670,40,1303,0,2nd gear
735069,40,1303,0,2nd gear
728693,40,1303,0,2nd gear
734669,39,1252,10,2nd gear
728692,39,1252,10,2nd gear
735238,39,1252,10,2nd gear
735237,36,1161,0,2nd gear
734668,36,1161,0,2nd gear
735260,35,831,40,1st gear
735259,34,903,36,1st gear
735305,33,913,39,1st gear
735317,33,913,39,1st gear
735402,34,921,39,1st gear
735445,33,1501,12,3rd gear
735394,33,1501,12,3rd gear
735398,33,1501,12,3rd gear
735425,33,1501,12,3rd gear
728736,33,1508,36,3rd gear
728735,33,1483,17,3rd gear
728734,32,1443,7,3rd gear
728733,32,1434,27,3rd gear
728732,33,1512,44,3rd gear
728731,38,1743,43,4th gear
728754,41,1327,64,2nd gear
735393,41,1327,64,2nd gear
735424,41,1327,64,2nd gear
735444,41,1327,64,2nd gear
735392,43,1390,39,2nd gear
728753,43,1390,39,2nd gear
735423,43,1390,39,2nd gear
735443,43,1390,39,2nd gear
735422,42,1340,45,2nd gear
735442,42,1340,45,2nd gear
728752,42,1340,45,2nd gear
728751,41,1318,56,2nd gear
735441,41,1318,56,2nd gear
735421,41,1318,56,2nd gear
728772,43,1377,67,2nd gear
728771,43,1388,43,2nd gear
728770,42,1365,57,2nd gear
728769,43,1370,48,2nd gear
735462,40,1279,14,2nd gear
735461,37,1193,49,2nd gear
735460,36,1147,52,2nd gear
735459,39,1250,61,2nd gear
735458,41,1315,47,2nd gear
735473,42,1343,49,2nd gear
728802,41,1319,8,2nd gear
728801,36,1162,0,2nd gear
728800,33,1493,18,3rd gear
728799,33,1508,18,3rd gear
728798,32,1436,7,3rd gear
728797,32,1431,37,3rd gear
728813,32,1463,44,3rd gear
728812,35,1592,47,3rd gear
728811,37,942,36,1st gear
728829,37,1178,27,2nd gear
728828,35,1149,16,2nd gear
728827,35,1133,32,2nd gear
728825,38,1225,61,2nd gear
728823,40,1281,56,2nd gear
728844,42,1344,43,2nd gear
728843,43,1347,45,2nd gear
728842,43,1347,45,2nd gear
728841,45,64,24,reverse gear
728840,45,1437,22,3rd gear
728869,45,1445,22,3rd gear
735472,45,1445,22,3rd gear
735471,0,1421,26,3rd gear
728867,0,1421,26,3rd gear
735470,44,1428,25,3rd gear
728866,44,1428,25,3rd gear
728864,44,1420,25,3rd gear
735469,44,1420,25,3rd gear
735536,45,1457,37,3rd gear
728863,45,1457,37,3rd gear
728873,46,1497,29,3rd gear
728872,48,1537,22,3rd gear
728871,47,1532,18,3rd gear
728870,49,1313,1,2nd gear
728868,50,1223,44,2nd gear
735535,50,1229,21,2nd gear
735534,50,1228,21,2nd gear
735541,50,1231,21,2nd gear
735540,51,1242,33,2nd gear
735539,52,1296,20,2nd gear
735538,54,1316,9,2nd gear
728911,55,884,27,1st gear
728910,57,900,36,1st gear
728909,58,919,38,1st gear
728908,58,917,38,1st gear
728907,59,921,38,1st gear
728906,60,921,37,1st gear
728917,61,917,38,1st gear
728915,52,919,38,1st gear
728914,51,923,37,1st gear
728933,50,921,38,1st gear
728932,46,917,38,1st gear
728931,45,920,37,1st gear
728930,45,923,38,1st gear
728929,46,1498,46,3rd gear
728956,47,1510,21,3rd gear
728955,45,1436,14,3rd gear
728954,44,1424,34,3rd gear
728953,40,1308,0,2nd gear
728952,36,1160,24,2nd gear
735537,36,1166,58,2nd gear
735551,39,1255,63,2nd gear
735550,42,1371,50,2nd gear
735549,44,1417,16,3rd gear
735548,43,853,37,1st gear
735547,40,903,38,1st gear
728989,35,918,38,1st gear
728988,35,919,38,1st gear
728987,31,917,38,1st gear
728986,22,917,39,1st gear
729001,21,918,39,1st gear
729000,9,918,39,1st gear
728999,6,868,53,1st gear
728998,7,919,52,1st gear
728997,7,916,45,1st gear
729012,4,896,40,1st gear
729011,2,917,40,1st gear
729010,3,0,40,reverse gear
729009,1,922,40,1st gear
729008,1,756,53,1st gear
729023,0,778,52,1st gear
729022,0,777,52,1st gear
729021,9,1267,63,2nd gear
729020,15,878,22,1st gear
729019,13,924,22,1st gear
729055,13,911,44,1st gear
735561,13,911,44,1st gear
729054,12,885,47,1st gear
735560,12,885,47,1st gear
735559,13,943,38,1st gear
729053,13,943,38,1st gear
729052,6,870,51,1st gear
735558,6,870,51,1st gear
735556,9,1154,20,2nd gear
729051,9,1154,20,2nd gear
729077,7,883,43,1st gear
735578,7,883,43,1st gear
735577,7,904,40,1st gear
729073,7,904,40,1st gear
729072,7,921,40,1st gear
735576,7,921,40,1st gear
735575,7,921,40,1st gear
729071,7,921,40,1st gear
735574,10,1215,36,2nd gear
729068,10,1215,36,2nd gear
729086,10,1246,29,2nd gear
729085,9,1172,12,2nd gear
729083,7,900,48,1st gear
729082,7,920,38,1st gear
729080,7,918,40,1st gear
729118,7,923,39,1st gear
729117,7,922,41,1st gear
729116,6,925,40,1st gear
729115,4,876,63,1st gear
729114,2,921,41,1st gear
729136,0,858,38,1st gear
729135,8,973,58,1st gear
729134,7,898,36,1st gear
729133,7,922,37,1st gear
729132,5,918,41,1st gear
729152,0,913,40,1st gear
729151,0,766,55,1st gear
729150,2,908,59,1st gear
729149,7,942,19,1st gear
729148,6,896,42,1st gear
729179,4,854,64,1st gear
729178,7,918,53,1st gear
729177,9,1131,74,2nd gear
729176,10,862,40,1st gear
729175,7,907,41,1st gear
729202,7,969,45,1st gear
729201,8,1078,47,2nd gear
729200,11,1419,12,3rd gear
729199,10,1199,10,2nd gear
729198,11,1435,30,3rd gear
729214,12,1525,15,3rd gear
729213,12,1447,14,3rd gear
729212,17,1485,46,3rd gear
729211,19,1272,46,2nd gear
729210,22,1899,47,4th gear
729231,26,1956,9,4th gear
729230,26,1984,40,4th gear
729229,29,1408,0,3rd gear
729228,31,1412,32,3rd gear
729227,31,1550,49,3rd gear
729248,31,1761,32,4th gear
729247,39,1793,43,4th gear
729246,43,1954,56,4th gear
729245,44,957,21,1st gear
729244,39,1266,20,2nd gear
735588,38,1214,64,2nd gear
729265,38,1214,64,2nd gear
735587,39,1241,67,2nd gear
729264,39,1241,67,2nd gear
735586,40,1272,32,2nd gear
729263,40,1272,32,2nd gear
735585,36,1153,41,2nd gear
729262,36,1153,41,2nd gear
729261,34,1105,44,2nd gear
735584,34,1105,44,2nd gear
735604,32,1040,52,1st gear
735603,32,1455,59,3rd gear
735602,36,1646,36,3rd gear
735601,39,1758,38,4th gear
735659,39,1757,23,4th gear
735620,39,1757,23,4th gear
735619,38,1721,14,4th gear
735658,38,1721,14,4th gear
735618,40,1796,32,4th gear
735657,40,1796,32,4th gear
735675,45,1455,17,3rd gear
735674,45,1486,9,3rd gear
735617,41,1218,9,2nd gear
735656,41,1218,9,2nd gear
735616,44,1411,22,3rd gear
735655,44,1411,22,3rd gear
735673,45,1442,0,3rd gear
735672,45,1434,23,3rd gear
735671,45,1468,7,3rd gear
735685,44,1400,0,3rd gear
735684,41,1330,0,2nd gear
735683,40,1300,0,2nd gear
735682,36,908,21,1st gear
735681,33,903,35,1st gear
735722,33,913,36,1st gear
735721,29,912,39,1st gear
735720,27,919,39,1st gear
735719,27,917,38,1st gear
735718,21,919,39,1st gear
736007,21,1494,48,3rd gear
735745,21,1494,48,3rd gear
735744,32,2035,5,5th gear
736006,32,2035,5,5th gear
735743,34,1542,43,3rd gear
736003,34,1542,43,3rd gear
736001,33,1516,26,3rd gear
735742,33,1516,26,3rd gear
735741,35,1607,25,3rd gear
736053,35,1607,25,3rd gear
736052,36,1626,23,3rd gear
736051,35,1604,18,3rd gear
736050,37,1673,36,4th gear
736049,36,1677,22,4th gear
736105,37,1683,12,4th gear
736104,36,1638,5,3rd gear
736103,32,1452,0,3rd gear
736102,29,1295,8,2nd gear
736101,25,854,0,1st gear
736187,23,1621,36,3rd gear
736263,23,1621,36,3rd gear
729343,32,2252,59,5th gear
736186,31,1413,32,3rd gear
736262,31,1413,32,3rd gear
736261,33,1649,36,3rd gear
736185,33,1649,36,3rd gear
736260,42,1797,36,4th gear
736184,42,1797,36,4th gear
736259,42,1436,3,3rd gear
736183,42,1436,3,3rd gear
736323,47,1518,14,3rd gear
736322,48,1536,33,3rd gear
736321,49,1626,40,3rd gear
729384,49,1626,40,3rd gear
736320,49,1600,8,3rd gear
729383,49,1600,8,3rd gear
736319,46,1600,0,3rd gear
729382,46,1600,0,3rd gear
736411,45,1457,9,3rd gear
729381,45,1457,9,3rd gear
736410,45,1405,18,3rd gear
729380,45,1405,18,3rd gear
729396,44,1394,15,2nd gear
729395,43,1396,41,2nd gear
729394,43,1376,7,2nd gear
729393,41,1344,42,2nd gear
736409,41,1330,11,2nd gear
736408,40,1277,7,2nd gear
736407,38,1246,30,2nd gear
736493,41,1330,54,2nd gear
736492,44,1433,44,3rd gear
736491,45,1464,33,3rd gear
729430,46,1467,10,3rd gear
729429,44,1406,2,3rd gear
729428,38,1204,0,2nd gear
729427,36,894,34,1st gear
729426,33,1482,17,3rd gear
729425,32,1473,34,3rd gear
729442,34,1536,26,3rd gear
729441,33,1469,0,3rd gear
729440,31,1375,8,2nd gear
729475,30,1349,12,2nd gear
736490,30,1349,12,2nd gear
729474,29,1344,36,2nd gear
736489,29,1344,36,2nd gear
736563,30,1369,18,2nd gear
729473,30,1369,18,2nd gear
729472,28,1280,30,2nd gear
736562,28,1280,30,2nd gear
729470,27,939,0,1st gear
736561,27,939,0,1st gear
729482,25,896,36,1st gear
729481,18,910,40,1st gear
729480,14,978,0,1st gear
729479,18,1276,58,2nd gear
729478,21,1485,9,3rd gear
736560,20,1434,27,3rd gear
736559,24,1683,36,4th gear
736656,20,1403,11,3rd gear
736655,22,1556,50,3rd gear
736654,29,2024,38,5th gear
736653,27,1147,54,2nd gear
736652,32,1447,46,3rd gear
736746,36,1636,34,3rd gear
736742,39,1776,28,4th gear
736741,38,1714,0,4th gear
736740,35,1560,0,3rd gear
729515,30,1362,0,2nd gear
729514,26,1176,0,2nd gear
729513,23,1270,39,2nd gear
729512,23,1615,35,3rd gear
729532,30,2017,17,4th gear
729531,31,1411,16,3rd gear
729530,31,1529,53,3rd gear
729529,36,1620,21,3rd gear
729528,34,1495,5,3rd gear
729554,29,1335,5,2nd gear
729553,28,1303,45,2nd gear
729552,37,0,65,reverse gear
729551,42,0,0,reverse gear
729550,49,1600,92,3rd gear
729567,56,1802,53,4th gear
729566,60,0,97,reverse gear
729565,64,2007,6,4th gear
729564,0,1806,0,4th gear
729562,52,1624,13,3rd gear
729558,49,1528,9,3rd gear
736739,43,1368,12,2nd gear
729582,43,1368,12,2nd gear
736839,42,1343,55,2nd gear
729581,42,1343,55,2nd gear
736838,42,1360,43,2nd gear
729580,42,1360,43,2nd gear
729579,43,1377,49,2nd gear
736837,43,1377,49,2nd gear
736836,44,1424,43,3rd gear
736835,45,1453,48,3rd gear
736938,48,1546,50,3rd gear
736937,50,1605,40,3rd gear
736936,51,1647,34,3rd gear
736935,52,1275,53,2nd gear
736934,52,1284,9,2nd gear
737057,51,1235,0,2nd gear
737056,51,1239,9,2nd gear
737054,50,1208,9,2nd gear
737053,50,1197,46,2nd gear
737052,50,1234,49,2nd gear
737131,52,1271,54,2nd gear
737130,52,1269,33,2nd gear
737129,52,1263,47,2nd gear
737128,53,1287,46,2nd gear
737127,53,1287,45,2nd gear
729627,53,1287,45,2nd gear
729626,54,1310,51,2nd gear
737233,54,1310,51,2nd gear
737232,54,1329,44,2nd gear
729625,54,1329,44,2nd gear
729624,54,1305,16,2nd gear
737231,54,1305,16,2nd gear
737230,54,1316,45,2nd gear
737229,54,1297,26,2nd gear
737327,53,1292,28,2nd gear
737326,52,1274,29,2nd gear
737325,54,1308,61,2nd gear
737324,56,1365,58,2nd gear
729642,56,1364,0,2nd gear
729641,51,1237,0,2nd gear
729640,49,1203,0,2nd gear
729639,49,1195,0,2nd gear
729638,50,1207,10,2nd gear
729637,52,1271,56,2nd gear
729653,55,1348,54,2nd gear
729652,59,1450,47,3rd gear
729651,62,1515,50,3rd gear
729650,65,1575,35,3rd gear
737323,64,1561,24,3rd gear
737407,64,1525,0,3rd gear
737406,62,1513,0,3rd gear
737405,66,1606,64,3rd gear
737404,69,1672,49,4th gear
737403,69,1672,39,4th gear
737475,73,1753,55,4th gear
737474,74,1813,31,4th gear
737471,71,1744,0,4th gear
737470,71,1675,5,4th gear
737469,67,1634,14,3rd gear
737563,67,64,11,reverse gear
737562,65,1584,29,3rd gear
737561,65,1555,5,3rd gear
737560,60,1450,0,3rd gear
737559,57,1362,0,2nd gear
737652,45,875,25,1st gear
737651,33,900,37,1st gear
737650,24,910,38,1st gear
737649,16,1212,27,2nd gear
737648,18,1258,36,2nd gear
737743,28,1959,46,4th gear
737838,28,1959,46,4th gear
737742,29,1328,49,2nd gear
737837,29,1328,49,2nd gear
737741,32,1438,27,3rd gear
737836,32,1438,27,3rd gear
737740,33,1483,31,3rd gear
737835,33,1483,31,3rd gear
737739,33,1491,14,3rd gear
737834,33,1491,14,3rd gear
737938,32,886,20,1st gear
737937,27,900,36,1st gear
737936,16,916,38,1st gear
737935,14,1021,90,1st gear
737934,26,1855,65,4th gear
738000,33,1614,29,3rd gear
737999,39,1775,32,4th gear
737998,39,1756,32,4th gear
737997,39,1769,24,4th gear
737996,39,1470,1,3rd gear
738077,38,1231,26,2nd gear
738076,38,1216,26,2nd gear
738075,36,1143,0,2nd gear
738074,33,823,31,1st gear
738073,28,932,34,1st gear
738173,22,915,36,1st gear
738172,12,915,39,1st gear
738171,3,918,39,1st gear
738170,0,822,40,1st gear
738169,0,776,51,1st gear
738247,0,781,50,1st gear
738246,0,782,51,1st gear
738245,0,780,52,1st gear
738244,0,781,52,1st gear
738243,0,780,51,1st gear
738360,0,777,50,1st gear
738314,0,777,50,1st gear
738359,0,779,50,1st gear
738313,0,779,50,1st gear
738312,0,779,52,1st gear
738358,0,779,52,1st gear
738311,0,777,52,1st gear
738357,0,777,52,1st gear
738356,0,781,54,1st gear
738310,0,781,54,1st gear
738453,0,781,52,1st gear
738452,0,778,53,1st gear
738451,0,779,0,1st gear
738450,0,778,54,1st gear
738449,0,780,0,1st gear
738548,0,768,55,1st gear
729849,0,768,54,1st gear
729848,0,777,54,1st gear
729847,0,780,56,1st gear
729846,0,3,54,reverse gear
729845,0,778,56,1st gear
729844,0,778,55,1st gear
738547,0,779,55,1st gear
738546,0,780,54,1st gear
738545,0,856,86,1st gear
738542,3,921,41,1st gear
738630,2,910,44,1st gear
738629,2,929,41,1st gear
729879,0,774,51,1st gear
729878,0,775,57,1st gear
729877,0,785,58,1st gear
729876,0,779,57,1st gear
729875,0,784,61,1st gear
729905,0,789,67,1st gear
729904,0,781,58,1st gear
729903,0,765,68,1st gear
729902,5,957,53,1st gear
729901,5,930,45,1st gear
729929,3,913,49,1st gear
729928,7,911,75,1st gear
729927,9,1294,63,2nd gear
729926,14,930,22,1st gear
729925,18,1232,40,2nd gear
729952,16,1110,7,2nd gear
729951,21,1530,58,3rd gear
729950,27,910,40,1st gear
729949,31,1421,48,3rd gear
729948,36,1625,32,3rd gear
729970,36,1668,23,3rd gear
729969,37,1683,25,4th gear
729968,37,1653,19,3rd gear
729967,36,1640,32,3rd gear
729966,36,1628,19,3rd gear
738628,36,1600,20,3rd gear
738627,34,1531,4,3rd gear
738626,30,1360,0,2nd gear
738697,28,1240,20,2nd gear
738696,27,1279,28,2nd gear
738695,29,1292,49,2nd gear
738694,31,1384,39,2nd gear
738693,31,1417,9,3rd gear
738771,28,1262,0,2nd gear
738769,28,1258,30,2nd gear
738768,26,1196,13,2nd gear
738767,26,1178,30,2nd gear
738766,25,1182,30,2nd gear
738835,26,1184,52,2nd gear
738834,27,1211,24,2nd gear
738833,26,1165,24,2nd gear
738832,27,1200,45,2nd gear
738831,26,1211,30,2nd gear
738916,26,1187,30,2nd gear
738914,27,1206,43,2nd gear
738913,27,1191,12,2nd gear
738912,25,64,38,reverse gear
738910,25,1242,59,2nd gear
738999,25,1362,58,2nd gear
738997,34,1529,31,3rd gear
738994,35,1556,18,3rd gear
738991,34,1547,18,3rd gear
738990,34,1546,28,3rd gear
739169,32,1434,0,3rd gear
739083,32,1434,0,3rd gear
730061,27,1198,0,2nd gear
730060,22,864,20,1st gear
730059,20,1444,20,3rd gear
730058,18,1233,6,2nd gear
730091,12,830,37,1st gear
730090,2,920,37,1st gear
730089,0,757,54,1st gear
730117,0,776,54,1st gear
730116,0,775,54,1st gear
730114,0,776,53,1st gear
730111,0,778,55,1st gear
730143,0,784,57,1st gear
730142,0,778,57,1st gear
730141,0,778,59,1st gear
730140,0,779,59,1st gear
730139,0,774,59,1st gear
730176,0,782,59,1st gear
730175,0,781,59,1st gear
730174,0,778,58,1st gear
730173,0,779,59,1st gear
730172,0,780,60,1st gear
730200,0,779,58,1st gear
730199,0,782,61,1st gear
730198,0,781,60,1st gear
730197,0,779,59,1st gear
730196,0,781,60,1st gear
730236,0,784,61,1st gear
730235,0,781,60,1st gear
730234,0,780,58,1st gear
730233,0,774,58,1st gear
730232,0,777,58,1st gear
730271,0,782,60,1st gear
730270,0,768,61,1st gear
730269,3,854,53,1st gear
730268,0,860,54,1st gear
730267,4,990,89,1st gear
730311,3,819,48,1st gear
730310,10,1256,67,2nd gear
730309,17,1643,43,3rd gear
730308,18,1280,46,2nd gear
730307,20,1385,37,2nd gear
730334,22,1876,51,4th gear
730333,27,1675,51,4th gear
730332,19,1373,0,2nd gear
730331,15,874,0,1st gear
730330,11,905,0,1st gear
730362,3,907,43,1st gear
739082,3,907,43,1st gear
739168,3,907,43,1st gear
739081,0,832,38,1st gear
739167,0,832,38,1st gear
730361,0,832,38,1st gear
739166,0,759,55,1st gear
739080,0,759,55,1st gear
730360,0,759,55,1st gear
739165,0,772,60,1st gear
730359,0,772,60,1st gear
739079,0,772,60,1st gear
730354,0,780,60,1st gear
739272,0,780,60,1st gear
730386,0,781,60,1st gear
730385,0,783,60,1st gear
730384,0,777,58,1st gear
730383,0,1562,54,3rd gear
730382,10,844,43,1st gear
730420,0,838,46,1st gear
730418,0,772,58,1st gear
730417,0,773,60,1st gear
730416,0,941,92,1st gear
730412,10,1303,48,2nd gear
730453,9,1066,37,1st gear
730452,9,1233,54,2nd gear
730451,11,1306,20,2nd gear
730448,11,1243,15,2nd gear
730445,6,850,30,1st gear
730475,9,1155,41,2nd gear
730474,12,1477,40,3rd gear
730473,11,1392,11,2nd gear
730472,4,878,38,1st gear
730471,4,940,43,1st gear
730498,0,811,50,1st gear
